issue_key,project,rule,severity,component,line,message,type,tags,effort
d64d59bd-e9dd-4c3a-be3c-63644c72d4d1,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/register.tsx,137,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
9c7e1d6f-4ddc-40e1-9ec5-9a8ffe00377b,Wildlife-Tracker-replit-1,typescript:S7735,MINOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/sightings.tsx,18,Unexpected negated condition.,CODE_SMELL,readability,2min
50ceb86e-187c-418b-9520-9d28384502aa,Wildlife-Tracker-replit-1,typescript:S7735,MINOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/sightings.tsx,21,Unexpected negated condition.,CODE_SMELL,readability,2min
1a91d04f-5798-4b05-b4d4-9276cd0c04e9,Wildlife-Tracker-replit-1,typescript:S7735,MINOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/sightings.tsx,32,Unexpected negated condition.,CODE_SMELL,readability,2min
d29389b5-8b69-4f3f-a27c-c1b8294e152d,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/sightings.tsx,32,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
3368a5da-0b4c-4536-99fa-c942d52e2463,Wildlife-Tracker-replit-1,typescript:S7723,MINOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/sightings.tsx,50,Use `new Array()` instead of `Array()`.,CODE_SMELL,convention,5min
389b3555-b597-492f-8591-bb17e45ca4f0,Wildlife-Tracker-replit-1,typescript:S6479,MAJOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/sightings.tsx,51,Do not use Array index in keys,CODE_SMELL,performance;react;jsx,5min
a6b4f1ec-13c3-4047-a158-70527764ba1e,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/sightings.tsx,54,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
3a7d2cfd-fba8-468d-b8cd-1a12888bdf30,Wildlife-Tracker-replit-1,typescript:S7723,MINOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/subscriptions.tsx,84,Use `new Array()` instead of `Array()`.,CODE_SMELL,convention,5min
c8c405d7-4d23-40ba-b48b-654e73b3f0e9,Wildlife-Tracker-replit-1,typescript:S6479,MAJOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/src/pages/subscriptions.tsx,85,Do not use Array index in keys,CODE_SMELL,performance;react;jsx,5min
d332d551-5b33-49c9-8872-e6916bb94122,Wildlife-Tracker-replit-1,typescript:S7772,MINOR,Wildlife-Tracker-replit-1:artifacts/wildlife-track/vite.config.ts,4,Prefer `node:path` over `path`.,CODE_SMELL,convention;import;nodejs,5min
ca46480e-f28b-4954-bd0e-3d5e45cae8d2,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,163,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
260d4e82-a5a8-44b9-a084-866ec86d981d,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,249,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
a14e605e-b7ed-4c2e-af91-9e13e56e9bde,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,332,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
f0b13f6a-2a8f-402e-9df5-2abd155485e9,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,434,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
cfc0f603-9a14-46df-8077-fea5be3815ee,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,528,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
a222a54d-dde4-4df5-922f-01d1850bd87e,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,573,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
a74b8deb-1e08-4b2a-839d-e156c6e8457b,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,689,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
f65c8ae2-f520-40b5-9a55-b3b85b44a01c,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,786,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
79614e03-c5e6-4ae1-bc2d-d7f4577fd84a,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,873,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
270dda43-7907-4725-80af-465b58dece35,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,960,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
39c76470-7286-4bbb-87f8-0df888b34d10,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1035,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
99f260d5-44f8-4213-9ab4-030ad80c40e0,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1080,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
28a90ba8-7c2f-43db-9037-a6dcacf93337,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1164,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
8b05f275-b23d-4346-9742-9f0444a1097e,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1280,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
627525eb-0ba3-40cd-8ce9-ad9e7ee7b0bf,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1356,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
b92ed01c-8e4f-448a-92a3-cde522544d7a,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1398,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
330f846b-369b-4335-b709-eae0006759e8,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1480,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
b9a14b6a-0669-4067-98db-47e8dfc9b2de,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1596,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
66976aba-1ab4-445a-b9ff-e92960383fce,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1641,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
4bbe68d6-396b-4adf-936c-5d9e8198d772,Wildlife-Tracker-replit-1,typescript:S3358,MAJOR,Wildlife-Tracker-replit-1:lib/api-client-react/src/generated/api.ts,1725,Extract this nested ternary operation into an independent statement.,CODE_SMELL,confusing,5min
3e272bb6-33e7-446f-ac1b-27448d9ed59f,Wildlife-Tracker-replit-1,javascript:S7785,MAJOR,Wildlife-Tracker-replit-1:artifacts/api-server/build.mjs,123,Prefer top-level await over using a promise chain.,CODE_SMELL,async;es2022;esm-only;modernize,5min
86c10e34-9563-4995-81c8-f20750b894f7,Wildlife-Tracker-replit-1,Web:S7926,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/index.html,9,Meta viewport limits zoom with maximum-scale < 2.,CODE_SMELL,accessibility;wcag;html,5min
250e16f6-e95d-4515-bd29-eb5e39b0cf6c,Wildlife-Tracker-replit-1,typescript:S7772,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/mockupPreviewPlugin.ts,1,Prefer `node:fs` over `fs`.,CODE_SMELL,convention;import;nodejs,5min
4aa5b121-8d19-4e1b-9527-dd67ff57d5c0,Wildlife-Tracker-replit-1,typescript:S7772,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/mockupPreviewPlugin.ts,2,Prefer `node:path` over `path`.,CODE_SMELL,convention;import;nodejs,5min
1a1ef974-a699-40cc-bccb-39ce95e02753,Wildlife-Tracker-replit-1,typescript:S7721,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/mockupPreviewPlugin.ts,36,Move function 'isPreviewTarget' to the outer scope.,CODE_SMELL,performance;optimization;javascript,5min
206bff8c-472d-4600-9e15-cdb654ba83d8,Wildlife-Tracker-replit-1,typescript:S7721,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/mockupPreviewPlugin.ts,54,Move function 'generateSource' to the outer scope.,CODE_SMELL,performance;optimization;javascript,5min
8d887f97-6e16-46b8-897a-57de864c85ba,Wildlife-Tracker-replit-1,typescript:S7721,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/mockupPreviewPlugin.ts,72,Move function 'shouldAutoRescan' to the outer scope.,CODE_SMELL,performance;optimization;javascript,5min
e2a14080-483e-4267-bce7-74deb812fb1a,Wildlife-Tracker-replit-1,typescript:S7755,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/App.tsx,18,Prefer `.at(…)` over `[….length - index]`.,CODE_SMELL,readability;performance;type-dependent;es2022,5min
f9b54289-4b60-4591-b493-1d1e42a8d39e,Wildlife-Tracker-replit-1,typescript:S6759,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/App.tsx,22,Mark the props of the component as read-only.,CODE_SMELL,type-dependent;react,5min
61a41808-0c40-4abe-89d2-bac0c59c855a,Wildlife-Tracker-replit-1,typescript:S7764,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/App.tsx,122,Prefer `globalThis` over `window`.,CODE_SMELL,portability;es2020,2min
8b0b87e8-7922-4eac-bda6-15961cf26b09,Wildlife-Tracker-replit-1,typescript:S6594,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/App.tsx,127,"Use the ""RegExp.exec()"" method instead.",CODE_SMELL,regex;type-dependent,5min
8705afb1-5c39-4045-8951-78528a07d6ab,Wildlife-Tracker-replit-1,typescript:S6850,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/alert.tsx,39,Headings must have content and the content must be accessible by a screen reader.,CODE_SMELL,accessibility;react,5min
4b45ef96-f3b5-4116-87b3-cf2de03b1c3a,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/breadcrumb.tsx,64,"Use <a href=...>, or <area href=...> instead of the ""link"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
47fe801c-567d-49bd-9716-cb08ccf6628c,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/breadcrumb.tsx,80,"Use <img alt=...> instead of the ""presentation"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
e7432e07-1858-429c-b4b3-61ceec61ffdd,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/breadcrumb.tsx,95,"Use <img alt=...> instead of the ""presentation"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
b0302fa8-79e1-4024-8721-c63c65bc0ad8,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/button-group.tsx,30,"Use <details>, <fieldset>, <optgroup>, or <address> instead of the ""group"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
446b940d-38f2-4b4f-a9b7-ad8b9c4e993b,Wildlife-Tracker-replit-1,typescript:S6478,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/calendar.tsx,128,Move this component definition out of the parent component and pass data as props.,CODE_SMELL,performance;react;jsx,5min
28e00dc2-38cf-42ad-bf37-5a33660f6668,Wildlife-Tracker-replit-1,typescript:S6478,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/calendar.tsx,138,Move this component definition out of the parent component and pass data as props.,CODE_SMELL,performance;react;jsx,5min
628f3e39-1f4d-4b39-ae6c-46f2d8cff611,Wildlife-Tracker-replit-1,typescript:S6478,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/calendar.tsx,159,Move this component definition out of the parent component and pass data as props.,CODE_SMELL,performance;react;jsx,5min
596576ae-6ede-4ac1-9463-3b88f81536a9,Wildlife-Tracker-replit-1,typescript:S6481,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/carousel.tsx,123,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.,CODE_SMELL,performance;react;jsx,5min
06dd4572-033a-4881-be75-ab30b2846814,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/carousel.tsx,135,"Use <section aria-label=...>, or <section aria-labelledby=...> instead of the ""region"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
7c44a28f-437c-4a6c-ade1-13abdeafe841,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/carousel.tsx,180,"Use <details>, <fieldset>, <optgroup>, or <address> instead of the ""group"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
6c578e1b-c2f0-4fda-91f1-e4a83bfb73a1,Wildlife-Tracker-replit-1,typescript:S7781,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/chart.tsx,44,Prefer `String#replaceAll()` over `String#replace()`.,CODE_SMELL,readability;es2021,5min
dd815d1f-3ed9-419a-bd5b-af5200265fac,Wildlife-Tracker-replit-1,typescript:S6481,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/chart.tsx,47,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.,CODE_SMELL,performance;react;jsx,5min
da684f77-7201-415c-9761-c8550e8c3063,Wildlife-Tracker-replit-1,typescript:S7735,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/chart.tsx,183,Unexpected negated condition.,CODE_SMELL,readability,2min
c0b6b2f3-94f2-49c7-98ba-35b066caf7a1,Wildlife-Tracker-replit-1,typescript:S4325,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/chart.tsx,355,This assertion is unnecessary since it does not change the type of the expression.,CODE_SMELL,type-dependent;redundant,1min
e03742e9-8ef6-4d1e-8fde-b2dfd9ef66ee,Wildlife-Tracker-replit-1,typescript:S6747,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/command.tsx,42,Unknown property 'cmdk-input-wrapper' found,CODE_SMELL,react,5min
1e6f7fbb-a4a1-46b9-97c0-dfe385c87dd3,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/field.tsx,87,"Use <details>, <fieldset>, <optgroup>, or <address> instead of the ""group"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
fffef52e-ca92-4f5c-81bb-ee4db1ce797b,Wildlife-Tracker-replit-1,typescript:S6479,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/field.tsx,211,Do not use Array index in keys,CODE_SMELL,performance;react;jsx,5min
4fec9360-c721-4be2-a6d3-6ae1f9252481,Wildlife-Tracker-replit-1,typescript:S6481,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/form.tsx,34,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.,CODE_SMELL,performance;react;jsx,5min
74fe15da-d9be-44e1-879a-9f44de9a1c6c,Wildlife-Tracker-replit-1,typescript:S6481,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/form.tsx,80,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.,CODE_SMELL,performance;react;jsx,5min
79d1ee94-c36d-49a6-998d-ad0eba463f75,Wildlife-Tracker-replit-1,typescript:S7735,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/form.tsx,115,Unexpected negated condition.,CODE_SMELL,readability,2min
915d8ebc-797d-434a-8354-3f8ac5eeb4d9,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/input-group.tsx,11,"Use <details>, <fieldset>, <optgroup>, or <address> instead of the ""group"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
ba6185aa-ca37-48e7-96b8-b9d4be3a5490,Wildlife-Tracker-replit-1,typescript:S1082,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/input-group.tsx,61,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",BUG,accessibility;react,5min
bfd9c14f-c2b9-4417-a936-4e09976d04d5,Wildlife-Tracker-replit-1,typescript:S6847,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/input-group.tsx,61,Non-interactive elements should not be assigned mouse or keyboard event listeners.,CODE_SMELL,accessibility;react,5min
d89e94c9-e031-41f7-ba48-bc84f21b30cd,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/input-group.tsx,61,"Use <details>, <fieldset>, <optgroup>, or <address> instead of the ""group"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
31b3def8-beda-4393-a8c6-40613f24b820,Wildlife-Tracker-replit-1,typescript:S6819,MAJOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/item.tsx,10,"Use <menu>, <ol>, or <ul> instead of the ""list"" role to ensure accessibility across all devices.",CODE_SMELL,accessibility;react,5min
ffbd93ff-e372-49d3-b144-bb07604fa6f5,Wildlife-Tracker-replit-1,typescript:S7764,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/sidebar.tsx,103,Prefer `globalThis` over `window`.,CODE_SMELL,portability;es2020,2min
70ce6eb5-b043-4e95-b73e-2d7005eb92c6,Wildlife-Tracker-replit-1,typescript:S7764,MINOR,Wildlife-Tracker-replit-1:artifacts/mockup-sandbox/src/components/ui/sidebar.tsx,104,Prefer `globalThis` over `window`.,CODE_SMELL,portability;es2020,2min
